ID,Customer,Customer Name,invoice_date,POS Profile,Total Quantity,Price List,Net Total,Grand Total,Total Taxes and Charges,Mode of Payment
ACC-SINV-2023-01942,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,2,Standard Selling,2155.17,2500,344.83,Cash
ACC-SINV-2023-01941,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,517.24,600,82.76,Cash
ACC-SINV-2023-01940,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,10,Standard Selling,16034.48,18600,2565.52,M-PESA
ACC-SINV-2023-01939,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,1120.69,1300,179.31,M-PESA
ACC-SINV-2023-01938,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,1120.69,1300,179.31,M-PESA
ACC-SINV-2023-01937,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,2,Standard Selling,1293.1,1500,206.9,Cash
ACC-SINV-2023-01936,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,18,Standard Selling,23706.9,27500,3793.1,M-PESA
ACC-SINV-2023-01935,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,2068.97,2400,331.03,M-PESA
ACC-SINV-2023-01934,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,10,Standard Selling,8879.31,10300,1420.69,Cash
ACC-SINV-2023-01933,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,11,Standard Selling,28706.9,33300,4593.1,Cash
ACC-SINV-2023-01932,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,9,Standard Selling,13534.48,15700,2165.52,Cash
ACC-SINV-2023-01931,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,10.5,Standard Selling,12025.86,13950,1924.14,Cash
ACC-SINV-2023-01930,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,4,Standard Selling,5000,5800,800,Cash
ACC-SINV-2023-01929,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,6,Standard Selling,1965.52,2280,314.48,Cash
ACC-SINV-2023-01928,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,1896.55,2200,303.45,Cash
ACC-SINV-2023-01927,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,2068.97,2400,331.03,M-PESA
ACC-SINV-2023-01926,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,5,Standard Selling,1896.55,2200,303.45,M-PESA
ACC-SINV-2023-01925,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,5,Standard Selling,4827.59,5600,772.41,M-PESA
ACC-SINV-2023-01924,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,2,Standard Selling,775.86,900,124.14,Cash
ACC-SINV-2023-01923,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,2,Standard Selling,5948.28,6900,951.72,Cash
ACC-SINV-2023-01922,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,12,Standard Selling,6732.76,7810,1077.24,Cash
ACC-SINV-2023-01921,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,7,Standard Selling,3560.34,4130,569.66,Cash
ACC-SINV-2023-01920,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,4,Standard Selling,2887.93,3350,462.07,Cash
ACC-SINV-2023-01919,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,4,Standard Selling,2500,2900,400,Cash
ACC-SINV-2023-01918,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,2068.97,2400,331.03,Cash
ACC-SINV-2023-01917,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,12,Standard Selling,7637.93,8860,1222.07,Cash
ACC-SINV-2023-01916,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,948.28,1100,151.72,Cash
ACC-SINV-2023-01915,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,8,Standard Selling,9396.55,10900,1503.45,Cash
ACC-SINV-2023-01914,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,11,Standard Selling,5844.83,6780,935.17,M-PESA
ACC-SINV-2023-01913,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,1896.55,2200,303.45,Cash
ACC-SINV-2023-01912,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,8,Standard Selling,6362.07,7380,1017.93,M-PESA
ACC-SINV-2023-01911,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,3,Standard Selling,1034.48,1200,165.52,Cash
ACC-SINV-2023-01910,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,1,Standard Selling,689.66,800,110.34,Cash
ACC-SINV-2023-01909,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,5,Standard Selling,5991.38,6950,958.62,Cash
ACC-SINV-2023-01908,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,3,Standard Selling,1077.59,1250,172.41,Cash
ACC-SINV-2023-01907,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,3,Standard Selling,1810.34,2100,289.66,M-PESA
ACC-SINV-2023-01906,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,3,Standard Selling,3060.34,3550,489.66,M-PESA
ACC-SINV-2023-01905,Walk in,Walk in,2023-04-07,POS STATION ONE BEE CENTER,2,Standard Selling,3448.28,4000,551.72,M-PESA
ACC-SINV-2023-01904,WESONGA,WESONGA ,2023-04-06,POS STATION ONE BEE CENTER,7,Standard Selling,800,800,0,Cash
ACC-SINV-2023-01903,WESONGA,WESONGA ,2023-04-06,POS STATION ONE BEE CENTER,13,Standard Selling,460,460,0,M-PESA
ACC-SINV-2023-01902,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,6,Standard Selling,6000,6000,0,Cash
ACC-SINV-2023-01901,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,7900,7900,0,M-PESA
ACC-SINV-2023-01900,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,11,Standard Selling,66600,66600,0,Cash
ACC-SINV-2023-01899,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,8,Standard Selling,14400,14400,0,M-PESA
ACC-SINV-2023-01898,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,M-PESA
ACC-SINV-2023-01897,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,29250,29250,0,Cash
ACC-SINV-2023-01896,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-01895,JOAM INTERIOR & EXTERIOR DECOR LTD,JOAM INTERIOR & EXTERIOR DECOR LTD,2023-04-06,POS STATION ONE BEE CENTER,16,Standard Selling,38650,38650,0,M-PESA
ACC-SINV-2023-01894,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-01893,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,4,Standard Selling,9200,9200,0,M-PESA
ACC-SINV-2023-01892,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2300,2300,0,Cash
ACC-SINV-2023-01891,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-01890,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,6,Standard Selling,1900,1900,0,M-PESA
ACC-SINV-2023-01889,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,25,Standard Selling,59400,59400,0,Cash
ACC-SINV-2023-01888,Walk in,Walk in,2023-04-17,POS STATION ONE BEE CENTER,3,Standard Selling,4000,4000,0,Cash
ACC-SINV-2023-01887,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,1200,1200,0,Cash
ACC-SINV-2023-01886,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,7800,7800,0,Cash
ACC-SINV-2023-01885,Nanaiyo,Nanaiyo,2023-04-06,POS STATION ONE BEE CENTER,12,Standard Selling,73250,73250,0,Credit Card
ACC-SINV-2023-01884,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,5,Standard Selling,6200,6200,0,Cash
ACC-SINV-2023-01883,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,400,400,0,M-PESA
ACC-SINV-2023-01882,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,4,Standard Selling,11200,11200,0,Credit Card
ACC-SINV-2023-01881,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,4000,4000,0,Cash
ACC-SINV-2023-01880,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,13,Standard Selling,16100,16100,0,M-PESA
ACC-SINV-2023-01879,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2900,2900,0,M-PESA
ACC-SINV-2023-01878,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,Cash
ACC-SINV-2023-01877,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,850,850,0,Cash
ACC-SINV-2023-01876,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,8,Standard Selling,9500,9500,0,Cash
ACC-SINV-2023-01875,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,3300,3300,0,Cash
ACC-SINV-2023-01874,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,11700,11700,0,Cash
ACC-SINV-2023-01873,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,1500,1500,0,Cash
ACC-SINV-2023-01872,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,850,850,0,Cash
ACC-SINV-2023-01871,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,5400,5400,0,Cash
ACC-SINV-2023-01870,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,2050,2050,0,M-PESA
ACC-SINV-2023-01869,PIUS 'NEWCASTLE',PIUS 'NEWCASTLE',2023-04-06,POS STATION ONE BEE CENTER,4,Standard Selling,400,400,0,Cash
ACC-SINV-2023-01868,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,6,Standard Selling,11550,11550,0,M-PESA
ACC-SINV-2023-01867,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,17,Standard Selling,25250,25250,0,Cash
ACC-SINV-2023-01866,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-01865,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-01864,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-01863,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,Cash
ACC-SINV-2023-01862,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,1700,1700,0,Cash
ACC-SINV-2023-01861,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,9,Standard Selling,14000,14000,0,Cash
ACC-SINV-2023-01860,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,5600,5600,0,Cash
ACC-SINV-2023-01859,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,6,Standard Selling,3400,3400,0,Cash
ACC-SINV-2023-01858,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,6,Standard Selling,4800,4800,0,Cash
ACC-SINV-2023-01857,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,4,Standard Selling,8450,8450,0,M-PESA
ACC-SINV-2023-01856,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,19,Standard Selling,92400,92400,0,Cash
ACC-SINV-2023-01855,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,5,Standard Selling,5200,5200,0,Cash
ACC-SINV-2023-01854,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,5,Standard Selling,3200,3200,0,Cash
ACC-SINV-2023-01853,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,16,Standard Selling,19050,19050,0,Cash
ACC-SINV-2023-01852,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,6,Standard Selling,2950,2950,0,Cash
ACC-SINV-2023-01851,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,800,800,0,Cash
ACC-SINV-2023-01850,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,9,Standard Selling,30300,30300,0,M-PESA
ACC-SINV-2023-01849,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,4800,4800,0,Cash
ACC-SINV-2023-01848,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,1500,1500,0,M-PESA
ACC-SINV-2023-01847,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Credit Card
ACC-SINV-2023-01846,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,Bank Draft
ACC-SINV-2023-01845,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,4800,4800,0,Cheque
ACC-SINV-2023-01844,Kung'u,Kung'u,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,1750,1750,0,Wire Transfer
ACC-SINV-2023-01843,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,1500,1500,0,Cash
ACC-SINV-2023-01842,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,5,Standard Selling,9650,9650,0,Cash
ACC-SINV-2023-01841,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,5,Standard Selling,5650,5650,0,M-PESA
ACC-SINV-2023-01840,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,2,Standard Selling,1800,1800,0,M-PESA
ACC-SINV-2023-01839,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,9200,9200,0,Cash
ACC-SINV-2023-01838,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,4,Standard Selling,4100,4100,0,M-PESA
ACC-SINV-2023-01837,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,1750,1750,0,Cash
ACC-SINV-2023-01836,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-01835,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,5,Standard Selling,5100,5100,0,Cash
ACC-SINV-2023-01834,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,21,Standard Selling,46050,46050,0,M-PESA
ACC-SINV-2023-01833,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,4,Standard Selling,7900,7900,0,M-PESA
ACC-SINV-2023-01832,Walk in,Walk in,2023-04-06,POS STATION ONE BEE CENTER,3,Standard Selling,1700,1700,0,Cash
ACC-SINV-2023-01831,Antony Donholm,Antony Donholm,2023-04-05,POS STATION ONE BEE CENTER,10,Standard Selling,31800,31800,0,M-PESA
ACC-SINV-2023-01830,Antony Donholm,Antony Donholm,2023-04-05,POS STATION ONE BEE CENTER,11,Standard Selling,39200,39200,0,Cash
ACC-SINV-2023-01829,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,1,Standard Selling,2700,2700,0,Cash
ACC-SINV-2023-01828,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,12,Standard Selling,10900,10900,0,Cash
ACC-SINV-2023-01827,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,7,Standard Selling,15200,15200,0,Cash
ACC-SINV-2023-01826,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,8,Standard Selling,7400,7400,0,M-PESA
ACC-SINV-2023-01825,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,2,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-01824,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,8,Standard Selling,9600,9600,0,Cash
ACC-SINV-2023-01823,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-01822,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,M-PESA
ACC-SINV-2023-01821,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-01820,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,2,Standard Selling,8000,8000,0,Cash
ACC-SINV-2023-01819,Walk in,Walk in,2023-04-05,POS STATION ONE BEE CENTER,2,Standard Selling,1400,1400,0,Cash
ACC-SINV-2023-01818,ERICK TEAM KUBWA,ERICK TEAM KUBWA,2023-04-05,POS STATION ONE BEE CENTER,5,Standard Selling,9100,9100,0,M-PESA
ACC-SINV-2023-01817,Walk in,Walk in,2023-04-04,POS STATION ONE BEE CENTER,4,Standard Selling,3400,3400,0,Cash
ACC-SINV-2023-01816,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,3,Standard Selling,2050,2050,0,M-PESA
ACC-SINV-2023-01815,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,1.5,Standard Selling,850,850,0,M-PESA
ACC-SINV-2023-01814,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,5,Standard Selling,9050,9050,0,M-PESA
ACC-SINV-2023-01813,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,M-PESA
ACC-SINV-2023-01812,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,11,Standard Selling,17400,17400,0,M-PESA
ACC-SINV-2023-01811,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,2,Standard Selling,3400,3400,0,Cash
ACC-SINV-2023-01810,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,10,Standard Selling,10300,10300,0,M-PESA
ACC-SINV-2023-01809,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,11,Standard Selling,3200,3200,0,M-PESA
ACC-SINV-2023-01808,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,2,Standard Selling,1150,1150,0,M-PESA
ACC-SINV-2023-01807,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,6,Standard Selling,3950,3950,0,Cash
ACC-SINV-2023-01806,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,12,Standard Selling,11960,11960,0,Credit Card
ACC-SINV-2023-01805,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,9,Standard Selling,8900,8900,0,Cash
ACC-SINV-2023-01804,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,6,Standard Selling,4600,4600,0,Cash
ACC-SINV-2023-01803,Walk in,Walk in,2023-04-03,POS STATION ONE BEE CENTER,2,Standard Selling,3700,3700,0,M-PESA
ACC-SINV-2023-01802,BEE CENTRE,BEE CENTRE,2023-04-01,POS STATION ONE BEE CENTER,14,Standard Selling,47500,47500,0,M-PESA
ACC-SINV-2023-01801,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,M-PESA
ACC-SINV-2023-01800,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,5,Standard Selling,5700,5700,0,Cash
ACC-SINV-2023-01799,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,11,Standard Selling,13150,13150,0,Cash
ACC-SINV-2023-01798,WALK IN - 1,WALK IN,2023-04-01,POS STATION ONE BEE CENTER,44,Standard Selling,464400,464400,0,M-PESA
ACC-SINV-2023-01797,WESONGA,WESONGA ,2023-04-01,POS STATION ONE BEE CENTER,30,Standard Selling,11390,11390,0,Cash
ACC-SINV-2023-01796,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,850,850,0,Cash
ACC-SINV-2023-01795,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,3300,3300,0,M-PESA
ACC-SINV-2023-01794,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,3500,3500,0,M-PESA
ACC-SINV-2023-01793,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,46,Standard Selling,164600,164600,0,M-PESA
ACC-SINV-2023-01792,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,9,Standard Selling,9700,9700,0,Cash
ACC-SINV-2023-01791,Hawi Kenya,Hawi Kenya Ltd,2023-04-01,POS STATION ONE BEE CENTER,11,Standard Selling,22450,22450,0,M-PESA
ACC-SINV-2023-01790,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-01789,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-01788,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,5,Standard Selling,2450,2450,0,Cash
ACC-SINV-2023-01787,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,5,Standard Selling,3000,3000,0,M-PESA
ACC-SINV-2023-01786,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,10,Standard Selling,13100,13100,0,M-PESA
ACC-SINV-2023-01785,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,4800,4800,0,M-PESA
ACC-SINV-2023-01784,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,7800,7800,0,Cash
ACC-SINV-2023-01783,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,4,Standard Selling,1950,1950,0,M-PESA
ACC-SINV-2023-01782,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,6,Standard Selling,20900,20900,0,M-PESA
ACC-SINV-2023-01781,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,3,Standard Selling,1800,1800,0,Credit Card
ACC-SINV-2023-01780,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,3,Standard Selling,2530,2530,0,M-PESA
ACC-SINV-2023-01779,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,11500,11500,0,Cash
ACC-SINV-2023-01778,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,1600,1600,0,M-PESA
ACC-SINV-2023-01777,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,3,Standard Selling,8400,8400,0,M-PESA
ACC-SINV-2023-01776,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,250,250,0,Cash
ACC-SINV-2023-01775,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,10,Standard Selling,300,300,0,Credit Card
ACC-SINV-2023-01774,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,3,Standard Selling,950,950,0,M-PESA
ACC-SINV-2023-01773,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-01772,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,350,350,0,Cash
ACC-SINV-2023-01771,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,2,Standard Selling,1260,1260,0,Cash
ACC-SINV-2023-01770,Walk in,Walk in,2023-04-01,POS STATION ONE BEE CENTER,8,Standard Selling,25500,25500,0,Cash
ACC-SINV-2023-01769,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,4,Standard Selling,3200,3200,0,M-PESA
ACC-SINV-2023-01768,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,Cash
ACC-SINV-2023-01767,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,2,Standard Selling,1600,1600,0,Cash
ACC-SINV-2023-01766,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,Cash
ACC-SINV-2023-01765,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,5,Standard Selling,12400,12400,0,Cash
ACC-SINV-2023-01764,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,2,Standard Selling,5400,5400,0,Cash
ACC-SINV-2023-01763,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-01762,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,42,Standard Selling,57700,57700,0,Cash
ACC-SINV-2023-01761,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,169,Standard Selling,675200,675200,0,M-PESA
ACC-SINV-2023-01760,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,38,Standard Selling,62250,62250,0,M-PESA
ACC-SINV-2023-01759,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,3,Standard Selling,1100,1100,0,Cash
ACC-SINV-2023-01758,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,5,Standard Selling,24900,24900,0,Cash
ACC-SINV-2023-01757,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,5,Standard Selling,6200,6200,0,M-PESA
ACC-SINV-2023-01756,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,Cash
ACC-SINV-2023-01755,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,10,Standard Selling,13160,13160,0,M-PESA
ACC-SINV-2023-01754,WESONGA,WESONGA ,2023-03-31,POS STATION ONE BEE CENTER,45,Standard Selling,30320,30320,0,Cash
ACC-SINV-2023-01753,WESONGA,WESONGA ,2023-03-31,POS STATION ONE BEE CENTER,15,Standard Selling,2250,2250,0,M-PESA
ACC-SINV-2023-01752,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,4,Standard Selling,8800,8800,0,M-PESA
ACC-SINV-2023-01751,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,15,Standard Selling,12000,12000,0,M-PESA
ACC-SINV-2023-01750,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-01749,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,1,Standard Selling,250,250,0,M-PESA
ACC-SINV-2023-01748,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,M-PESA
ACC-SINV-2023-01747,Walk in,Walk in,2023-03-31,POS STATION ONE BEE CENTER,3,Standard Selling,2800,2800,0,M-PESA
